idDBLP,idScholar,DBLP_Match,Scholar_Match,Match_ID
journals/sigmod/Qian94,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D187462%26type%3Dpdf%26coll%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,1019,10357,1019_10357
conf/sigmod/AnkerstBKS99,Hj3vyh0TJVsJ,1020,41841,1020_41841
conf/sigmod/JagadishLS99,uXZXfQgn4doJ,1022,50157,1022_50157
conf/sigmod/AcharyaPR99,0dY1brFaEzgJ,1023,22714,1023_22714
journals/sigmod/RamirezSP94,V2WMOB42Gj0J,1024,39411,1024_39411
conf/sigmod/Team99,bcR9TErOrKQJ,1025,50619,1025_50619
conf/vldb/AgrawalSX01,bpWvAVOZLbwJ,1026,11617,1026_11617
conf/vldb/CasatiDGS01,bFnDGrZ_4voJ,1027,24715,1027_24715
conf/sigmod/Ojjeh99,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D304245%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,1028,3788,1028_3788
conf/sigmod/Rajaraman99,m_n55lcmF-sJ,1029,32987,1029_32987
conf/vldb/AilamakiDHS01,gUJrOpj89tQJ,1030,32518,1030_32518
conf/sigmod/BergstraesserBPS99,qcZ2tYThtK0J,1031,24370,1031_24370
conf/vldb/SakuraiYKU01,OQMYc3S0Ny8J,1032,22494,1032_22494
conf/vldb/DillKMRST01,eZoS-yciSRsJ,1033,58134,1033_58134
conf/sigmod/DoRD99,Q4N41koenF8J,1034,21295,1034_21295
conf/vldb/GilbertKMS01,9rDLhwM_4mYJ,1035,12953,1035_12953
conf/sigmod/JarkeQBLMS99,nSKzTBqurCwJ,1036,11984,1036_11984
conf/vldb/MeccaCM01,Ph7ZpmdNOPEJ,1037,10595,1037_10595
conf/sigmod/AdelbergD99,s40fqzss4woJ,1038,53176,1038_53176
conf/vldb/BaumgartnerFG01,I1xHtA3f3MsJ,1039,43365,1039_43365
conf/sigmod/BargaL99,QGxyK7bJQOMJ,1040,49291,1040_49291
conf/sigmod/LiVCAHMWBCHIKSS99,P25_yh3lBhoJ,1041,48367,1041_48367
conf/vldb/MargaritisFT01,z2EsEsrBfsYJ,1042,52363,1042_52363
conf/vldb/DongHLPW01,HWylSJiWUsgJ,1043,5998,1043_5998
conf/sigmod/RundensteinerCLCZNJLW99,SADcQZhMqgEJ,1044,34037,1044_34037
conf/sigmod/ZhouLP99,0OwKmPjQpd0J,1045,28610,1045_28610
conf/vldb/LiM01,vkMYwC5tzUgJ,1046,42184,1046_42184
conf/vldb/RamanH01,8PPmw6A0XfkJ,1047,12250,1047_12250
conf/sigmod/AcharyaGPR99,s064OghlyIUJ,1048,58771,1048_58771
conf/sigmod/BrodskySCE99,jnBo-gBTmAcJ,1049,11405,1049_11405
conf/vldb/FegarasE01,pinPEM3Rvm0J,1050,34319,1050_34319
conf/vldb/ShanmugasundaramKSFF01,9r5dL8B5l7oJ,1051,48251,1051_48251
conf/vldb/NatsevCSLV01,2CYtbbiwv-AJ,1055,4054,1055_4054
conf/sigmod/BohlenBD99,X2odIfnOC88J,1056,3524,1056_3524
conf/sigmod/ChangG99,8Yt1Mba9-wQJ,1057,35225,1057_35225
conf/vldb/SundaraHCAS01,nUFhC9syaNsJ,1058,30218,1058_30218
conf/vldb/LiCHPALHAY01,Nn0x6RmkrVwJ,1059,39911,1059_39911
conf/sigmod/NatsevRS99,OtJVavxuuYgJ,1061,54973,1061_54973
conf/vldb/BlokWZPAKJ01,jxPqWIuxhvwJ,1062,44085,1062_44085
conf/sigmod/LabioYG99,Z5kfiPj7fGMJ,1064,63203,1064_63203
conf/sigmod/PapakonstantinouV99,du5GsqT0_vQJ,1065,25382,1065_25382
conf/vldb/BrownG01,aJoPVuDNDSsJ,1066,21438,1066_21438
conf/sigmod/DeutschFS99,QxtGOVsCF78J,1068,33671,1068_33671
conf/vldb/ZengBNN01,3TivNLIErRkJ,1069,28196,1069_28196
conf/vldb/MaedaT01,dipeGpTdsoQJ,1071,17281,1071_17281
conf/sigmod/EmbleyJN99,54w4cIKL11UJ,1072,10458,1072_10458
conf/vldb/StillgerLMK01,k8EsgEuKhQ0J,1073,11007,1073_11007
conf/sigmod/Dullmann99,5bp8rSFAkzEJ,1074,47842,1074_47842
conf/sigmod/GarofalakisRRS99,z7J4u1sJ52cJ,1076,55728,1076_55728
conf/sigmod/Suciu99,FOpGGQJyLLsJ,1077,11883,1077_11883
conf/vldb/SeegerBBKSDS01,WYGjQDmRwt8J,1078,29144,1078_29144
conf/sigmod/Chakrabarti99,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D304231%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,1079,55749,1079_55749
conf/vldb/AndreiV01,Ms4IJoI6-34J,1080,16592,1080_16592
conf/sigmod/Brown99,itP4yy9sLUUJ,1081,57586,1081_57586
conf/vldb/ChaudhuriS01,4bS3tvLQ-LAJ,1082,25268,1082_25268
conf/sigmod/CareyCNVDRSM99,W6ROObWo3bIJ,1083,7581,1083_7581
conf/vldb/PatonG01,mHCrMuxQnBsJ,1084,2510,1084_2510
conf/sigmod/Hammond99, ,1085,43705,1085_43705
conf/vldb/Sol01,aofjcXEI5zcJ,1086,49028,1086_49028
conf/sigmod/KanthRSB99,yPFlbrVJFJoJ,1087,49295,1087_49295
conf/vldb/Leymann01,eRh9hA637AMJ,1088,39106,1088_39106
conf/vldb/MignetMAC01,VaDXNMtPZ4oJ,1089,36294,1089_36294
conf/sigmod/AdaliBSS98,rYC-j_j4Yv0J,1090,21632,1090_21632
conf/sigmod/FernandezFKLS98,fNDX0gaFmB0J,1091,7285,1091_7285
conf/vldb/AboulnagaAN01,P6wBeL9DsREJ,1092,57682,1092_57682
conf/vldb/YangG01,xQYKEHCggZQJ,1093,12443,1093_12443
conf/sigmod/ChanI98,VC7Jbwgn_O0J,1094,61161,1094_61161
conf/vldb/AksoyZF01,A92KQRVdZaoJ,1095,23126,1095_23126
conf/sigmod/ChaudhuriN98,99oqRZGWAYMJ,1096,45472,1096_45472
conf/vldb/ChungCLL01,mJiDvbtTKWoJ,1097,49771,1097_49771
conf/sigmod/Stonebraker98,Tpkccl5rvR0J,1098,40750,1098_40750
conf/vldb/Gibbons01,tYtl6ZxQ-_YJ,1099,60269,1099_60269
conf/sigmod/AdamY98,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D276350%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,1100,46646,1100_46646
conf/sigmod/RajagopalanML98,wO6VeeLIXAsJ,1101,62228,1101_62228
conf/vldb/GravanoIJKMS01,iAYjhuQV_qMJ,1102,34517,1102_34517
conf/sigmod/LometW98,F2ecYx97F2sJ,1103,9173,1103_9173
conf/vldb/UrhanF01,0-FUXURm1FQJ,1104,48584,1104_48584
conf/vldb/BunkerCCMMW01,bKfF2TdyKDwJ,1105,44240,1105_44240
conf/sigmod/Doherty98,7aUag74jtdIJ,1106,22868,1106_22868
conf/sigmod/FranklinZ98,5Cj9Wx8llkwJ,1107,5026,1107_5026
conf/vldb/LahiriSCMC01,MbzMAsLHlfEJ,1108,16978,1108_16978
conf/sigmod/BerchtoldK98,pKKu82IYP9EJ,1109,44353,1109_44353
conf/vldb/Shmueli01,rEwEqoAns-gJ,1110,9611,1110_9611
conf/vldb/SadriZZA01,89l6j2Mbe2kJ,1111,35453,1111_35453
conf/sigmod/WhiteCF98,tORqjZEtKvMJ,1112,29693,1112_29693
conf/sigmod/Whelan98,Jp9LEvXjiJAJ,1113,33211,1113_33211
conf/vldb/Novaretti01,tZtnFoH5lY0J,1114,23314,1114_23314
conf/vldb/Draluk01,xQzrilMR-QQJ,1115,15840,1115_15840
conf/sigmod/NaumanS98,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D276369%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,1116,6409,1116_6409
conf/sigmod/LahiriJJC98,qtwJ7XWG9JIJ,1117,60117,1117_60117
conf/vldb/OConnellWG01,url:http://portal.acm.org/citation.cfm%3Fid%3D645927.672185,1118,11110,1118_11110
conf/sigmod/Aulakh98,xFK4CkKj14EJ,1119,40690,1119_40690
conf/vldb/TsurAADKW01,PvNI0yqRqtQJ,1120,32901,1120_32901
conf/sigmod/NgLHP98,SW8RvYcXqaMJ,1121,36888,1121_36888
conf/vldb/ChienTZ01,eWCz_YJFqjcJ,1122,20968,1122_20968
conf/vldb/ManolescuFK01,inDI0X1MJG4J,1123,22873,1123_22873
conf/sigmod/BaruGLMPVC99,3SHIgRrrL5QJ,1124,3213,1124_3213
conf/sigmod/BouguettayaBH99,siO8kr7vvLEJ,1125,53877,1125_53877
conf/vldb/OzsuLON01,qqdXmdgAaMgJ,1126,4142,1126_4142
conf/vldb/BohmMSW01,Uv3mhmUGwdcJ,1127,52072,1127_52072
conf/sigmod/VossenW99,9PhYz-N58A8J,1128,58263,1128_58263
conf/vldb/WaasCB01,y_gKGtzupHIJ,1129,56651,1129_56651
conf/sigmod/AgrawalGGR98,EQ0ys8s10vcJ,1130,12098,1130_12098
conf/vldb/LuoN01,TRWSf77xoWsJ,1131,44546,1131_44546
conf/sigmod/Bayardo98,htTH8PrZ0dYJ,1132,60307,1132_60307
conf/vldb/ChaHKK01,VyOa5Uqsj6AJ,1133,47431,1133_47431
conf/sigmod/GuhaRS98,Iom_VGC_DO8J,1134,42173,1134_42173
conf/vldb/HuntAI01,0GT_dHqK5roJ,1135,17,1135_17
conf/sigmod/CherniackZ98,_wJZsVYdrr8J,1136,32749,1136_32749
conf/sigmod/KotidisR98,CpHJwU8o-BkJ,1137,7495,1137_7495
conf/vldb/Kotidis01,lRL4LmMtwnYJ,1138,26905,1138_26905
conf/sigmod/KanthAS98,4O5JTAQZf7IJ,1139,15361,1139_15361
conf/vldb/BerckenS01,fhbW320LsusJ,1140,20193,1140_20193
conf/vldb/AnSVKIG01,HosSI1GtRY8J,1141,45547,1141_45547
conf/sigmod/UrhanFA98,ufjnZovcIb4J,1142,48723,1142_48723
conf/vldb/GalhardasFSSS01,nlOAkKW_ry8J,1143,63352,1143_63352
conf/sigmod/KabraD98,V9XUvirmVEEJ,1144,62080,1144_62080
conf/sigmod/SubramanianV98,KxwymZ2AGNQJ,1145,56102,1145_56102
conf/vldb/KahveciS01,frMKnMtrsksJ,1146,52281,1146_52281
conf/vldb/CooperSFHS01,PAfEdPwJ8tgJ,1147,15603,1147_15603
conf/sigmod/ChakrabartiDI98,qtVVVrzTLr4J,1148,50576,1148_50576
conf/sigmod/NestorovAM98,5icRoG_Vmc0J,1149,9079,1149_9079
conf/vldb/ManolopoulosT01,hr5OGCJqc2MJ,1150,8147,1150_8147
conf/sigmod/DeshpandeRSN98,BXB96UFPHn8J,1151,59314,1151_59314
conf/vldb/TanEO01,1A06w64wjvcJ,1152,37457,1152_37457
conf/vldb/AgrawalCN00,U8CMJBaJyX8J,1153,64208,1153_64208
conf/sigmod/GrumbachRS98,RQTFVFT_w9gJ,1154,15449,1154_15449
conf/sigmod/PapadopoulosM98,dLzAJ-I1nCcJ,1155,18523,1155_18523
conf/vldb/Bar-YossefBCFW00, ,1156,9672,1156_9672
conf/sigmod/HjaltasonS98,3mwWUz_ORNYJ,1157,15917,1157_15917
conf/vldb/DingGS00,I5fV3jpcrmAJ,1158,15218,1158_15218
conf/vldb/PantiSG00,C7Vuxp5KVsAJ,1159,31974,1159_31974
conf/sigmod/ZhaoDNS98,mBC03oUT8yAJ,1160,57854,1160_57854
conf/sigmod/SeidlK98,TodiMgxv4vMJ,1161,30939,1161_30939
conf/vldb/ChangG00,fIuGhhcZl-4J,1162,22438,1162_22438
conf/sigmod/CluetDSS98,lOZF0Ee3rUQJ,1163,62808,1163_62808
conf/vldb/PappasC00,url:http://portal.acm.org/citation.cfm%3Fid%3D645926.671850,1164,31637,1164_31637
conf/vldb/ManolescuFKXO00,c22l_WX_ADwJ,1165,33369,1165_33369
conf/sigmod/Miller98,fW6JIoNRqAQJ,1166,44876,1166_44876
conf/vldb/DuttaDMRT00,q0Ovw6QUk3MJ,1167,1887,1167_1887
conf/sigmod/Cohen98,_ICk4vgjlgsJ,1168,25768,1168_25768
conf/sigmod/GodfreySE98,f5cqkpUXl0kJ,1169,17417,1169_17417
conf/vldb/DeenJNNW00,jpJMa9UNggoJ,1171,54380,1171_54380
conf/sigmod/ChaudhuriMN98,hvMTb3FYOjQJ,1172,48627,1172_48627
conf/sigmod/MatiasVW98,6WjESNMzLvgJ,1173,52674,1173_52674
conf/vldb/HvasshovdBT00,af50lhGnD8gJ,1174,15091,1174_15091
conf/sigmod/LarsonG98,QmBz3hMOFh4J,1176,58032,1176_58032
conf/sigmod/Adelberg98,JrU1gnfH1sYJ,1177,51227,1177_51227
conf/vldb/MohanBWSZ00,zCY0pFken7wJ,1178,24416,1178_24416
conf/vldb/CotterB00,SJ6PiY04ebMJ,1179,14396,1179_14396
conf/sigmod/GibbonsM98,4EgMtIywBRUJ,1180,40069,1180_40069
conf/sigmod/SarawagiTA98,ut4Y99B1094J,1181,4911,1181_4911
conf/vldb/Banerjee00,owfPKT5ip68J,1182,11037,1182_11037
conf/sigmod/JaedickeM98,MswqiEweEGUJ,1183,32589,1183_32589
conf/vldb/Tsur00,buI2V0eIcZoJ,1184,29459,1184_29459
conf/sigmod/AvnurHLORRRW98,bEu_llku9NMJ,1185,36511,1185_36511
conf/vldb/ChoenniV00,R1j3CdeOlwsJ,1186,17297,1186_17297
conf/vldb/X00a,PliMUidDd3EJ,1187,55928,1187_55928
conf/sigmod/AmbiteABKMMMPT98,iE-UE2bDGZ8J,1188,8809,1188_8809
conf/vldb/ShanmugasundaramSBCLPR00,HKM-zP0LT_UJ,1189,53020,1189_53020
conf/sigmod/DarEGP98,ewnL82c8kiMJ,1190,40831,1190_40831
conf/vldb/AltinelF00,SXHPvzZDrFMJ,1191,58413,1191_58413
conf/sigmod/KornackerSH98,bV8_CDuW2gMJ,1192,31655,1192_31655
conf/vldb/ChakrabartiGRS00,PTmCbogNUpAJ,1193,55557,1193_55557
conf/sigmod/LiS98,Vxg-4KP7FfEJ,1194,12431,1194_12431
conf/vldb/MatiasVW00,7SeTnikjovEJ,1195,49971,1195_49971
conf/sigmod/Brewer98,k4UNrsGeUuAJ,1196,20481,1196_20481
conf/sigmod/OlstonWACELSS98,UTYa5uf9zSIJ,1197,20955,1197_20955
conf/vldb/KemmeA00, ,1198,13148,1198_13148
conf/sigmod/LiuPTBBZBHY98,ezlAkB7ijDUJ,1199,53714,1199_53714
conf/vldb/YuV00,43N2r_SuYccJ,1200,57699,1200_57699
conf/sigmod/Fegaras98,XVtlJYx2G_wJ,1201,36929,1201_36929
conf/vldb/PardonA00,k7G60pXtD58J,1202,22155,1202_22155
conf/sigmod/RaoR98,WlSXiMaxGlQJ,1203,44809,1203_44809
conf/vldb/YagoubFIV00,195Hlqu94qEJ,1204,36998,1204_36998
conf/vldb/WuFSP00,XojbAfbtdvcJ,1205,12904,1205_12904
conf/sigmod/BerchtoldBK98,4Uf5sjXgwhoJ,1206,35546,1206_35546
conf/sigmod/JonssonFS98,5fb1l1MyGisJ,1207,55383,1207_55383
conf/vldb/LingLL00,yKnPPSNrDb0J,1208,13819,1208_13819
conf/vldb/YiF00,7j1pKfzfgNYJ,1209,60452,1209_60452
conf/sigmod/LiYVGPUV98,6jeHlSgjCskJ,1210,58533,1210_58533
conf/sigmod/ChenWZ98,NuwRNfDPpTcJ,1211,34382,1211_34382
conf/vldb/LuL00,Ih5hY-NRmFgJ,1212,36310,1212_36310
conf/vldb/PottingerL00,M2zV0WBF7XYJ,1213,31732,1213_31732
conf/sigmod/ShintaniK98,JfxEos8BQDAJ,1214,52699,1214_52699
conf/sigmod/TsurUACMNR98,aym35wwVDlQJ,1215,31899,1215_31899
conf/vldb/GoldsteinR00,ylZFc8RNoeQJ,1216,47364,1216_47364
conf/vldb/CareyKRLABFLOPQRSSUVWY01,_pAcjtd1nbEJ,1217,57583,1217_57583
conf/sigmod/ZaianeHLCC98,eauaGLr5uCUJ,1218,5196,1218_5196
conf/sigmod/Toyama98,h4OQc4N4kjIJ,1219,45733,1219_45733
conf/vldb/AbrolLMMMRTWZ01,w9Ma-YjZHYkJ,1221,50846,1221_50846
conf/sigmod/BaumannDFRW98,k3WA-AE7Sh4J,1222,20513,1222_20513
conf/vldb/DattaDTVRF01,mPBmOUreSecJ,1223,63523,1223_63523
conf/sigmod/ParkKKLPC98,aepGxosl6YoJ,1224,13659,1224_13659
conf/vldb/May01,Fb4oYRM9N4EJ,1225,57498,1225_57498
conf/sigmod/Cohen98a,qfD_kxYt-dsJ,1226,12176,1226_12176
conf/vldb/AnciauxBBPV01,PFEvlg2DiMkJ,1227,6674,1227_6674
conf/sigmod/LacroixSC98,MyaiGcr-oYkJ,1228,24196,1228_24196
conf/vldb/CatozziR01,x_mqIy3GCmAJ,1229,60781,1229_60781
conf/sigmod/ChaudhuriN98a,JyEX0YVMP5oJ,1230,44051,1230_44051
conf/sigmod/KiepuszewskiMO98,T3Zm8WKD_FYJ,1231,36213,1231_36213
conf/vldb/MorishimaKKT01,8hDo6qczOzMJ,1232,42543,1232_42543
conf/vldb/BaumgartnerFG01a,GGyAHg9kwysJ,1233,42864,1233_42864
conf/sigmod/GriffinH97,UwOPyY_jchkJ,1234,23165,1234_23165
conf/vldb/AmbiteKKMST01,9bzGIloFctIJ,1235,12619,1235_12619
conf/sigmod/BrinMUT97,swPpkmm8SdYJ,1236,62910,1236_62910
conf/sigmod/ZhaoDN97,YwLoGdTgG-sJ,1237,2401,1237_2401
conf/vldb/SindoniTABFGMPPT01,0zdXnl9cQysJ,1238,15268,1238_15268
conf/sigmod/AcharyaFZ97,9OEjtHuRUzsJ,1239,18522,1239_18522
conf/vldb/KoschBBHHLRT01,xvNBOkc3UkcJ,1240,9696,1240_9696
conf/sigmod/KornackerMH97,O81USJg2EhwJ,1241,51295,1241_51295
conf/vldb/PereiraFJLS01,Cd6A4nsDnkQJ,1242,53783,1242_53783
conf/vldb/YagoubFIV00a,hMsWZU5TJWYJ,1243,54633,1243_54633
conf/sigmod/RoussopoulosKR97,H7Pi4AQU00YJ,1244,61155,1244_61155
conf/vldb/ZhouLZLZJT01,fJQ7Col2vYsJ,1245,50728,1245_50728
conf/sigmod/CeriFP98,iUGa3pKj-20J,1246,41497,1246_41497
conf/vldb/StohrR01,jn3pvb3hRzwJ,1247,57210,1247_57210
conf/sigmod/BerchtoldBBKK97,BMkGN7AiGhYJ,1248,23353,1248_23353
conf/vldb/PapadiasT01,JtQbB9D7zkwJ,1249,6802,1249_6802
conf/sigmod/Spiro98,u4ZAi-DRoHkJ,1250,8378,1250_8378
conf/vldb/OoiYTJ01,RFEE_MNM8IUJ,1251,41448,1251_41448
conf/vldb/TanSHCR01,hPcNG0tPwgIJ,1253,27543,1253_27543
conf/sigmod/ReinwaldP98,QAjOGW-ffQIJ,1254,25509,1254_25509
conf/vldb/LabrinidisR01,3Ozte0ucNJAJ,1255,20303,1255_20303
conf/sigmod/BlakeleyP98,yotsUgKBK44J,1256,35865,1256_35865
conf/sigmod/ClossmanSHKPB98,Q0Jr0CGWn5MJ,1257,51629,1257_51629
conf/vldb/SatheS01,L1IBwD8w1G0J,1258,63303,1258_63303
conf/sigmod/KemperKM98,5BK4tIRJ3wwJ,1259,61004,1259_61004
conf/vldb/CuiW01,SaOd6rDz5ZgJ,1260,26076,1260_26076
conf/vldb/BratsbergH01,x-oQarjjgccJ,1261,14802,1261_14802
conf/sigmod/Mylopoulos98,2R-2i60g4MsJ,1262,36944,1262_36944
conf/sigmod/AndersonBKW98,j6v2b9hN-R4J,1263,50135,1263_50135
conf/vldb/JensenL01,yUDkYbmDTXIJ,1264,2672,1264_2672
conf/sigmod/MeccaAMMS98,J-7xdqqW5RwJ,1265,8052,1265_8052
conf/vldb/Duranti01,gQW6iYG5Vh0J,1266,46092,1266_46092
conf/vldb/OzdenGHNSDGGW01,url:http://portal.acm.org/citation.cfm%3Fid%3D645927.672352,1267,34761,1267_34761
conf/sigmod/Kennamer98,url:http://portal.acm.org/citation.cfm%3Fid%3D276304.276373%26dl%3Dportal%26dl%3DACM%26type%3Dseries%26idx%3D276304%26part%3DProceedings%26WantType%3DProceedings%26title%3DInternational%2520Conference%2520on%2520Management%2520of%2520Data%26CFID%3D11111111%26CFTOKEN%3D2222222,1268,64013,1268_64013
conf/vldb/MarronL01,a3aecJJ58NIJ,1269,15821,1269_15821
conf/sigmod/Lassettre98,7p2MaOtr7u8J,1270,24006,1270_24006
conf/vldb/WiesnerK01,UrDwK2S7QVwJ,1271,2606,1271_2606
conf/sigmod/Chong98,W-6r_OOEHLUJ,1272,29285,1272_29285
conf/vldb/BonifatiCDS01,tCrfb27dXiwJ,1273,39441,1273_39441
conf/sigmod/AndersonAF98,_EbKUPc1jYAJ,1274,41735,1274_41735
conf/sigmod/NgLK98,kJVhJ4ruw6sJ,1275,47803,1275_47803
conf/vldb/Huyn01,SbL4xw4mCewJ,1276,25679,1276_25679
conf/sigmod/Chan98,oo2mr5fbMggJ,1277,50919,1277_50919
conf/vldb/BouguettayaEMO01,n-tA57d7ydcJ,1278,3450,1278_3450
conf/vldb/Gentili01,2j1dalv3kCEJ,1279,7555,1279_7555
conf/sigmod/RamakrishnanD98,LSNo-7ii1vEJ,1280,58521,1280_58521
conf/vldb/LaneEN00,EUNYWV7uBTwJ,1281,49288,1281_49288
conf/sigmod/BohrerBBCFHKKMNRRSUUW97,oulaZpEWkMQJ,1282,55114,1282_55114
conf/vldb/NetzCBF00,mRIRFxOC8A8J,1283,34030,1283_34030
conf/sigmod/HellersteinHW97,K6752bGaG2QJ,1284,57282,1284_57282
conf/sigmod/GravanoCGP97,PsoYENGEh9cJ,1288,46456,1288_46456
conf/sigmod/HanKK97,MqdtZ_cUxDEJ,1289,7048,1289_7048
conf/vldb/Blecken00,hCSzil0nuVEJ,1290,38248,1290_38248
conf/sigmod/Arpaci-DusseauACHP97,6_FvrRYnxHYJ,1291,19397,1291_19397
conf/vldb/CasatiS00,OjOQRHgD-qwJ,1292,42259,1292_42259
conf/vldb/Schnase00,OdaRU442nm0J,1293,7509,1293_7509
conf/sigmod/KoudasS97,0u8r8MJWgKAJ,1294,60670,1294_60670
conf/sigmod/MaheshwariL97,VcVAYDLTty8J,1295,5582,1295_5582
conf/vldb/Bowker00,fAHjV8C1hLcJ,1296,50871,1296_50871
conf/sigmod/ZaharioudakisC97,U0o8vPY7L4kJ,1297,57953,1297_57953
conf/vldb/Ladin00,kPTa4IiS_sgJ,1298,25595,1298_25595
conf/sigmod/ONeilQ97,rN34VXyq84YJ,1299,19140,1299_19140
conf/vldb/Brodie00,uFCOiVkDZE8J,1300,3001,1300_3001
conf/vldb/Deshpande00,2DiLFd0rgPgJ,1301,36468,1301_36468
conf/sigmod/MumickQM97,c_n0wQe1FhAJ,1302,43123,1302_43123
conf/sigmod/HoAMS97,1HAB-tuw7N4J,1303,36341,1303_36341
conf/vldb/RamamrithamABEGP00,jYGXFESkS-YJ,1305,41226,1305_41226
conf/sigmod/DoppelhammerHKK97,q_A8Y8KY9WkJ,1306,27570,1306_27570
conf/sigmod/TsueiPK97,DpQGq6n1jnkJ,1307,33379,1307_33379
conf/vldb/CareyKSSS00,fRo4fx_Q6gIJ,1308,4795,1308_4795
conf/sigmod/AdelbergGW97,zZo47Z-jVX4J,1309,18839,1309_18839
conf/vldb/Schek00,yMjJam38N8sJ,1310,6655,1310_6655
conf/vldb/BernsteinHJRW00,KlPsHutXQi8J,1311,50321,1311_50321
conf/sigmod/CareyDNAGS97,mt8Q1YmVRkMJ,1312,20431,1312_20431
conf/vldb/PereiraFLS00,KAW0nLm2wVAJ,1313,50959,1313_50959
conf/sigmod/YangM97,xrTlYcyFKtwJ,1314,44729,1314_44729
conf/sigmod/JajodiaSSB97,4_fm8LWVWHMJ,1315,63580,1315_63580
conf/vldb/ShahabiFKF00,ln1yHhG7gdgJ,1316,13926,1316_13926
conf/vldb/LudasaherGM00,H4hHa7dQdSAJ,1317,9874,1317_9874
conf/sigmod/Kramer97,FZRPzy583jAJ,1318,4688,1318_4688
conf/vldb/AdiBEY00,RkjggE7xhN0J,1319,22815,1319_22815
conf/sigmod/CruzALRZ97,url:http://www.csa.com/partners/viewrecord.php%3Frequester%3Dgs%26collection%3DTRD%26recid%3D0294187CI,1320,54313,1320_54313
conf/vldb/ChakrabartiSST00,eMCZN8ZXNJIJ,1321,15136,1321_15136
conf/sigmod/LivnyRBCDLMW97a,vshQbbpnQiUJ,1322,8497,1322_8497
conf/vldb/BeneventanoBCCGMMV00,Q6jRYrIlTM4J,1323,2607,1323_2607
conf/sigmod/HanKS97,nD_Yjp9TNuIJ,1324,27415,1324_27415
conf/sigmod/RafieiM97,url:http://www.csa.com/partners/viewrecord.php%3Frequester%3Dgs%26collection%3DTRD%26recid%3D0294143CI,1325,36541,1325_36541
conf/vldb/CarusoCGLM00,1Xo59nOfVKoJ,1326,18352,1326_18352
conf/sigmod/ChawatheG97,oHUiSrycKdgJ,1327,35783,1327_35783
conf/vldb/HelalL00,LPapCvY4RFkJ,1328,26833,1328_26833
conf/vldb/DiligentiCLGG00,XCP3p-Hk8bMJ,1329,55524,1329_55524
conf/sigmod/BrinMS97,OiHYG-Al8G8J,1330,26697,1330_26697
conf/vldb/RisheYACLMVSV00,0WYMHga_bt4J,1331,54207,1331_54207
conf/sigmod/KornJF97,atWqYF6LcuwJ,1332,29329,1332_29329
conf/sigmod/LivnyRBCDLMW97,9Ho84Ho6xuIJ,1333,16112,1333_16112
conf/vldb/PedersenJD00,bSRLP5_ErFMJ,1334,63775,1334_63775
conf/vldb/GuPS00,mRWLGqueLNsJ,1335,56890,1335_56890
conf/sigmod/PatelYKTNBHRLEKGDN97,0inuMFZSQ50J,1336,45735,1336_45735
conf/sigmod/GebhardtJJ97,9mbr0dyW1NgJ,1337,41525,1337_41525
conf/vldb/LabioYCGW00, ,1338,52786,1338_52786
conf/vldb/JarkeKL00,6c3XQZ-_HDUJ,1339,15088,1339_15088
conf/sigmod/BozkayaO97,gIZvbo_lu2IJ,1340,27049,1340_27049
conf/vldb/HinneburgAK00,1ambq2RMGMoJ,1341,53970,1341_53970
conf/sigmod/AgrawalASY97,bDiNQAdf8nEJ,1342,57453,1342_57453
conf/vldb/SakuraiYUK00,K2xCMgImpVkJ,1343,10846,1343_10846
conf/sigmod/LlirbatFS97,hJiwQ2CQRBkJ,1344,61969,1344_61969
conf/vldb/JiangSLB00,eZwzDZ7QhzoJ,1345,63064,1345_63064
conf/sigmod/IoannidisLANT97,bbr1Xk0-hH8J,1346,33636,1346_33636
conf/vldb/CowleyP00,KGeFsGtIROsJ,1347,39427,1347_39427
conf/sigmod/WodtkeWWDM97,tnXqwH3BXW0J,1348,44332,1348_44332
conf/vldb/GuntzerBK00,EdQ4M7GEnzoJ,1349,17455,1349_17455
conf/sigmod/Chakravarthy97,5Ng-bLUNAsQJ,1350,56939,1350_56939
conf/vldb/KriegelPS00,VSQ0v1UlIvoJ,1351,26143,1351_26143
conf/sigmod/SeshadriP97,f9POLlECN2gJ,1352,25875,1352_25875
conf/sigmod/Blakeley96,jQ6eIao6R0EJ,1353,33266,1353_33266
conf/vldb/PfoserJT00,0IeLWfNYZEYJ,1354,11988,1354_11988
conf/sigmod/OzdenRSS96, ,1355,6952,1355_6952
conf/vldb/KoudasIM00,VSR4PwHmGWsJ,1356,47914,1356_47914
